"";"ID_echantillon";"ID_espece";"Date";"heure";"Lieu";"Longitude";"Latitude";"Remarques";"Nom.verna";"Nom_scientifique";"Famille";"Habitat";"Milieu_recolte";"Statut";"Type.feuille";"Forme.feuille";"Texture.feuille";"Type.ecorce";"Forme.croissance";"Inflammabilite.presume";"T_ambiante";"Vent";"Humidite";"T_grill";"DI";"DI_test";"MT";"temps_total";"BB";"BB_test";"remarque";"longeur";"largeur";"hauteur";"masse";"score_DI";"BT";"BT_test";"FI";"SD";"Masse_T_T0";"Masse_T_T24";"Masse_T_Tsec";"Longeur_T_cm";"diametre_T_1_mm";"diametre_T_2_mm";"Nb_ramifications";"Gmin";"TV";"TD";"TMC_t0";"TMC_t24";"TDMC";"TDIA";"ID_Feuille";"Masse_F_T0";"Masse_F_T24";"Masse_F_Tsec";"Surface_F";"LMC_t0";"LMC_t24";"PEF";"LDMC";"SLA";"LT"
"1121";"38_3";38;"26-mai";"10h25";"Bois du sud";166,762455;-22,17321;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;171,8;7;3;617,6;196;30;30;"";70;116;34;525;7;73;73;1;3,63;25,507;24,459;13,002;9,7;18,19;19,8;14;16,4837397;28,94;0,88;96,18;88,12;509,74;18,995;"38_3_2";0,748;0,709;0,314;16,736;138,216560509554;125,8;5,21;419,79;5329,94;78,76
"1122";"38_3";38;"26-mai";"10h25";"Bois du sud";166,762455;-22,17321;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;171,8;7;3;617,6;196;30;30;"";70;116;34;525;7;73;73;1;3,63;25,507;24,459;13,002;9,7;18,19;19,8;14;16,4837397;28,94;0,88;96,18;88,12;509,74;18,995;"38_3_3";0,816;0,764;0,357;17,341;128,571428571429;114,01;6,37;437,5;4857,42;90,07
"1123";"38_3";38;"26-mai";"10h25";"Bois du sud";166,762455;-22,17321;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;171,8;7;3;617,6;196;30;30;"";70;116;34;525;7;73;73;1;3,63;25,507;24,459;13,002;9,7;18,19;19,8;14;16,4837397;28,94;0,88;96,18;88,12;509,74;18,995;"38_3_1";0,687;0,63;0,296;15,269;132,094594594595;112,84;8,3;430,86;5158,45;83,53
"1124";"38_3";38;"26-mai";"10h25";"Bois du sud";166,762455;-22,17321;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;171,8;7;3;617,6;196;30;30;"";70;116;34;525;7;73;73;1;3,63;25,507;24,459;13,002;9,7;18,19;19,8;14;16,4837397;28,94;0,88;96,18;88,12;509,74;18,995;"38_3_5";0,682;0,623;0,283;15,913;140,989399293286;120,14;8,65;414,96;5622,97;73,8
"1125";"38_3";38;"26-mai";"10h25";"Bois du sud";166,762455;-22,17321;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;171,8;7;3;617,6;196;30;30;"";70;116;34;525;7;73;73;1;3,63;25,507;24,459;13,002;9,7;18,19;19,8;14;16,4837397;28,94;0,88;96,18;88,12;509,74;18,995;"38_3_4";0,741;0,678;0,317;16,349;133,753943217666;113,88;8,5;427,8;5157,41;82,95
"1126";"38_4";38;"26-mai";"11h05";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;701,2;245;50;50;"";70;110;23;600;7;122;122;1;6,47;16,937;16,147;8,624;8;15,62;16,9;12;20,15642185;20,43;0,83;96,39;87,23;509,18;16,26;"38_4_1";1,49;1,372;0,743;25,636;100,538358008075;84,66;7,92;498,66;3450,34;144,52
"1127";"38_4";38;"26-mai";"11h05";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;701,2;245;50;50;"";70;110;23;600;7;122;122;1;6,47;16,937;16,147;8,624;8;15,62;16,9;12;20,15642185;20,43;0,83;96,39;87,23;509,18;16,26;"38_4_2";1,482;1,344;0,744;26,028;99,1935483870968;80,65;9,31;502,02;3498,39;143,5
"1128";"38_4";38;"26-mai";"11h05";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;701,2;245;50;50;"";70;110;23;600;7;122;122;1;6,47;16,937;16,147;8,624;8;15,62;16,9;12;20,15642185;20,43;0,83;96,39;87,23;509,18;16,26;"38_4_4";1,513;1,393;0,761;25,686;98,8173455978975;83,05;7,93;502,97;3375,3;149,01
"1129";"38_4";38;"26-mai";"11h05";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;701,2;245;50;50;"";70;110;23;600;7;122;122;1;6,47;16,937;16,147;8,624;8;15,62;16,9;12;20,15642185;20,43;0,83;96,39;87,23;509,18;16,26;"38_4_5";1,272;1,163;0,613;23,737;107,504078303426;89,72;8,57;481,92;3872,27;124,45
"1130";"38_4";38;"26-mai";"11h05";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;701,2;245;50;50;"";70;110;23;600;7;122;122;1;6,47;16,937;16,147;8,624;8;15,62;16,9;12;20,15642185;20,43;0,83;96,39;87,23;509,18;16,26;"38_4_3";1,24;1,135;0,594;23,801;108,754208754209;91,08;8,47;479,03;4006,9;119,55
"1131";"38_5";38;"26-mai";"11h10";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;818;251;60;60;"";70;92;26;400;7;128;128;1;4,56;18,322;17,623;9,555;10;14,25;15,21;7;15,6639859;23,14;0,79;91,75;84,44;521,5;14,73;"38_5_1";1,199;1,066;0,619;18,87;93,6995153473344;72,21;11,09;516,26;3048,47;169,35
"1132";"38_5";38;"26-mai";"11h10";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;818;251;60;60;"";70;92;26;400;7;128;128;1;4,56;18,322;17,623;9,555;10;14,25;15,21;7;15,6639859;23,14;0,79;91,75;84,44;521,5;14,73;"38_5_4";1,218;1,123;0,6;21,912;103;87,17;7,8;492,61;3652;134,89
"1133";"38_5";38;"26-mai";"11h10";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;818;251;60;60;"";70;92;26;400;7;128;128;1;4,56;18,322;17,623;9,555;10;14,25;15,21;7;15,6639859;23,14;0,79;91,75;84,44;521,5;14,73;"38_5_5";1,048;0,958;0,536;17,834;95,5223880597015;78,73;8,59;511,45;3327,24;153,72
"1134";"38_5";38;"26-mai";"11h10";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;818;251;60;60;"";70;92;26;400;7;128;128;1;4,56;18,322;17,623;9,555;10;14,25;15,21;7;15,6639859;23,14;0,79;91,75;84,44;521,5;14,73;"38_5_2";1,282;1,17;0,649;21,89;97,5346687211094;80,28;8,74;506,24;3372,88;150,09
"1135";"38_5";38;"26-mai";"11h10";"Bois du sud";166,760884;-22,172012;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;176,5;7;3;818;251;60;60;"";70;92;26;400;7;128;128;1;4,56;18,322;17,623;9,555;10;14,25;15,21;7;15,6639859;23,14;0,79;91,75;84,44;521,5;14,73;"38_5_3";1,193;1,103;0,606;21,097;96,8646864686469;82,01;7,54;507,96;3481,35;145,91
"1136";"38_6";38;"26-mai";"11h20";"Bois du sud";166,74902;-22,168266;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;169,1;7;3;881,3;253;95;95;"";70;96;42;575;7;130;130;1;3,89;29,703;28,832;15,418;9,8;17,32;17,57;24;7,59885832;26,85;1,11;92,65;87;519,07;17,445;"38_6_1";0,803;0,772;0,421;14,279;90,7363420427554;83,37;3,86;524,28;3391,69;154,58
"1137";"38_6";38;"26-mai";"11h20";"Bois du sud";166,74902;-22,168266;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;169,1;7;3;881,3;253;95;95;"";70;96;42;575;7;130;130;1;3,89;29,703;28,832;15,418;9,8;17,32;17,57;24;7,59885832;26,85;1,11;92,65;87;519,07;17,445;"38_6_3";0,768;0,734;0,41;13,38;87,3170731707317;79,02;4,43;533,85;3263,41;163,59
"1138";"38_6";38;"26-mai";"11h20";"Bois du sud";166,74902;-22,168266;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;169,1;7;3;881,3;253;95;95;"";70;96;42;575;7;130;130;1;3,89;29,703;28,832;15,418;9,8;17,32;17,57;24;7,59885832;26,85;1,11;92,65;87;519,07;17,445;"38_6_4";0,765;0,728;0,392;14,166;95,1530612244898;85,71;4,84;512,42;3613,78;141,8
"1139";"38_6";38;"26-mai";"11h20";"Bois du sud";166,74902;-22,168266;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;169,1;7;3;881,3;253;95;95;"";70;96;42;575;7;130;130;1;3,89;29,703;28,832;15,418;9,8;17,32;17,57;24;7,59885832;26,85;1,11;92,65;87;519,07;17,445;"38_6_5";0,744;0,708;0,397;12,952;87,4055415617128;78,34;4,84;533,6;3262,47;163,56
"1140";"38_6";38;"26-mai";"11h20";"Bois du sud";166,74902;-22,168266;"";"Kaori";"Agathis lanceolata";"Araucariaceae";"F";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse exfoliante en plaque";"Arbre";"Forte";26,6;1,5;65,3;169,1;7;3;881,3;253;95;95;"";70;96;42;575;7;130;130;1;3,89;29,703;28,832;15,418;9,8;17,32;17,57;24;7,59885832;26,85;1,11;92,65;87;519,07;17,445;"38_6_2";0,852;0,812;0,463;14,543;84,0172786177106;75,38;4,69;543,43;3141,04;173,01
"1141";"39_1";39;"26-mai";"10h30";"Bois du sud";166,762455;-22,17321;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;167,3;7;3;801,4;163;25;25;"";70;98;13;250;7;40;40;1;5,35;6,913;6,493;3,707;4,9;12,41;14,08;6;18,11957399;10,19;0,68;86,49;75,16;536,24;13,245;"39_1_2";1,955;1,748;0,874;40,557;123,684210526316;100;10,59;447,06;4640,39;96,34
"1142";"39_1";39;"26-mai";"10h30";"Bois du sud";166,762455;-22,17321;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;167,3;7;3;801,4;163;25;25;"";70;98;13;250;7;40;40;1;5,35;6,913;6,493;3,707;4,9;12,41;14,08;6;18,11957399;10,19;0,68;86,49;75,16;536,24;13,245;"39_1_3";1,263;1;0,583;26,038;116,63807890223;71,53;20,82;461,6;4466,21;103,35
"1143";"39_1";39;"26-mai";"10h30";"Bois du sud";166,762455;-22,17321;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;167,3;7;3;801,4;163;25;25;"";70;98;13;250;7;40;40;1;5,35;6,913;6,493;3,707;4,9;12,41;14,08;6;18,11957399;10,19;0,68;86,49;75,16;536,24;13,245;"39_1_4";1,521;1,348;0,663;33,716;129,411764705882;103,32;11,37;435,9;5085,37;85,72
"1144";"39_1";39;"26-mai";"10h30";"Bois du sud";166,762455;-22,17321;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;167,3;7;3;801,4;163;25;25;"";70;98;13;250;7;40;40;1;5,35;6,913;6,493;3,707;4,9;12,41;14,08;6;18,11957399;10,19;0,68;86,49;75,16;536,24;13,245;"39_1_1";2,017;1,607;0,933;43,664;116,184351554126;72,24;20,33;462,57;4679,96;98,84
"1145";"39_1";39;"26-mai";"10h30";"Bois du sud";166,762455;-22,17321;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;167,3;7;3;801,4;163;25;25;"";70;98;13;250;7;40;40;1;5,35;6,913;6,493;3,707;4,9;12,41;14,08;6;18,11957399;10,19;0,68;86,49;75,16;536,24;13,245;"39_1_5";1,695;1,292;0,78;34,331;117,307692307692;65,64;23,78;460,18;4401,41;104,55
"1146";"39_2";39;"26-mai";"10h50";"Bois du sud";166,762609;-22,173068;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;164,8;9;1;753;143;30;30;"";70;50;23;200;9;22;22;1;4,74;6,248;5,82;3,407;5,9;10,8;10,92;13;12,78136504;10,06;0,62;83,39;70,82;545,29;10,86;"39_2_2";1,188;1,095;0,516;26,222;130,232558139535;112,21;7,83;434,34;5081,78;85,47
"1147";"39_2";39;"26-mai";"10h50";"Bois du sud";166,762609;-22,173068;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;164,8;9;1;753;143;30;30;"";70;50;23;200;9;22;22;1;4,74;6,248;5,82;3,407;5,9;10,8;10,92;13;12,78136504;10,06;0,62;83,39;70,82;545,29;10,86;"39_2_3";1,083;0,999;0,473;24,615;128,964059196617;111,21;7,76;436,75;5204,02;83,93
"1148";"39_2";39;"26-mai";"10h50";"Bois du sud";166,762609;-22,173068;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;164,8;9;1;753;143;30;30;"";70;50;23;200;9;22;22;1;4,74;6,248;5,82;3,407;5,9;10,8;10,92;13;12,78136504;10,06;0,62;83,39;70,82;545,29;10,86;"39_2_4";0,831;0,76;0,364;18,59;128,296703296703;108,79;8,54;438,03;5107,14;85,77
"1149";"39_2";39;"26-mai";"10h50";"Bois du sud";166,762609;-22,173068;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;164,8;9;1;753;143;30;30;"";70;50;23;200;9;22;22;1;4,74;6,248;5,82;3,407;5,9;10,8;10,92;13;12,78136504;10,06;0,62;83,39;70,82;545,29;10,86;"39_2_1";0,907;0,721;0,419;20,113;116,467780429594;72,08;20,51;461,96;4800,24;96,24
"1150";"39_2";39;"26-mai";"10h50";"Bois du sud";166,762609;-22,173068;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;164,8;9;1;753;143;30;30;"";70;50;23;200;9;22;22;1;4,74;6,248;5,82;3,407;5,9;10,8;10,92;13;12,78136504;10,06;0,62;83,39;70,82;545,29;10,86;"39_2_5";0,825;0,763;0,36;19;129,166666666667;111,94;7,52;436,36;5277,78;82,68
"1151";"39_3";39;"26-mai";"11h30";"Bois du sud";166,721022;-22,187344;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;171,3;9;1;713,9;159;40;40;"";70;56;20;200;9;38;38;1;4,87;12,257;11,753;6,409;9,6;12,4;13,33;11;11,03273735;19,4;0,63;91,25;83,38;522,88;12,865;"39_3_1";0,962;0,826;0,422;27,398;127,962085308057;95,73;14,14;438,67;6492,42;67,57
"1152";"39_3";39;"26-mai";"11h30";"Bois du sud";166,721022;-22,187344;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;171,3;9;1;713,9;159;40;40;"";70;56;20;200;9;38;38;1;4,87;12,257;11,753;6,409;9,6;12,4;13,33;11;11,03273735;19,4;0,63;91,25;83,38;522,88;12,865;"39_3_2";1,074;0,933;0,462;30,59;132,467532467532;101,95;13,13;430,17;6621,21;64,97
"1153";"39_3";39;"26-mai";"11h30";"Bois du sud";166,721022;-22,187344;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;171,3;9;1;713,9;159;40;40;"";70;56;20;200;9;38;38;1;4,87;12,257;11,753;6,409;9,6;12,4;13,33;11;11,03273735;19,4;0,63;91,25;83,38;522,88;12,865;"39_3_3";0,796;0,732;0,343;22,413;132,069970845481;113,41;8,04;430,9;6534,4;65,94
"1154";"39_3";39;"26-mai";"11h30";"Bois du sud";166,721022;-22,187344;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;171,3;9;1;713,9;159;40;40;"";70;56;20;200;9;38;38;1;4,87;12,257;11,753;6,409;9,6;12,4;13,33;11;11,03273735;19,4;0,63;91,25;83,38;522,88;12,865;"39_3_4";0,929;0,775;0,428;24,959;117,056074766355;81,07;16,58;460,71;5831,54;79
"1155";"39_3";39;"26-mai";"11h30";"Bois du sud";166,721022;-22,187344;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;171,3;9;1;713,9;159;40;40;"";70;56;20;200;9;38;38;1;4,87;12,257;11,753;6,409;9,6;12,4;13,33;11;11,03273735;19,4;0,63;91,25;83,38;522,88;12,865;"39_3_5";0,908;0,807;0,389;25,45;133,419023136247;107,46;11,12;428,41;6542,42;65,48
"1156";"39_4";39;"26-mai";"11h50";"Col de Mouirange";166,670411;-22,209538;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;182,6;9;1;756,3;143;50;50;"";70;49;21;100;9;22;22;1;2,65;8,893;8,443;4,237;10;10,38;10,5;6;23,37324505;16,4;0,54;109,89;99,27;476,44;10,44;"39_4_1";2,198;1,8;0,88;51,421;149,772727272727;104,55;18,11;400,36;5843,3;68,52
"1157";"39_4";39;"26-mai";"11h50";"Col de Mouirange";166,670411;-22,209538;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;182,6;9;1;756,3;143;50;50;"";70;49;21;100;9;22;22;1;2,65;8,893;8,443;4,237;10;10,38;10,5;6;23,37324505;16,4;0,54;109,89;99,27;476,44;10,44;"39_4_2";1,73;1,466;0,732;44,133;136,338797814208;100,27;15,26;423,12;6029,1;70,18
"1158";"39_4";39;"26-mai";"11h50";"Col de Mouirange";166,670411;-22,209538;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;182,6;9;1;756,3;143;50;50;"";70;49;21;100;9;22;22;1;2,65;8,893;8,443;4,237;10;10,38;10,5;6;23,37324505;16,4;0,54;109,89;99,27;476,44;10,44;"39_4_5";1,729;1,401;0,741;42,636;133,333333333333;89,07;18,97;428,57;5753,85;74,48
"1159";"39_4";39;"26-mai";"11h50";"Col de Mouirange";166,670411;-22,209538;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;182,6;9;1;756,3;143;50;50;"";70;49;21;100;9;22;22;1;2,65;8,893;8,443;4,237;10;10,38;10,5;6;23,37324505;16,4;0,54;109,89;99,27;476,44;10,44;"39_4_4";1,986;1,622;0,847;50,088;134,474616292798;91,5;18,33;426,49;5913,58;72,12
"1160";"39_4";39;"26-mai";"11h50";"Col de Mouirange";166,670411;-22,209538;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;182,6;9;1;756,3;143;50;50;"";70;49;21;100;9;22;22;1;2,65;8,893;8,443;4,237;10;10,38;10,5;6;23,37324505;16,4;0,54;109,89;99,27;476,44;10,44;"39_4_3";1,598;1,36;0,667;40,979;139,580209895052;103,9;14,89;417,4;6143,78;67,94
"1161";"39_5";39;"26-mai";"12h05";"Route de Mouirange";166,62655;-22,228488;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;187,2;8;2;695,6;165;45;45;"";70;48;23;175;8;43;43;1;4,32;8,299;7,793;3,958;6,2;12,7;12,61;7;11,21082235;12,32;0,67;109,68;96,89;476,92;12,655;"39_5_2";1,145;0,943;0,503;30,55;127,634194831014;87,48;17,64;439,3;6073,56;72,33
"1162";"39_5";39;"26-mai";"12h05";"Route de Mouirange";166,62655;-22,228488;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;187,2;8;2;695,6;165;45;45;"";70;48;23;175;8;43;43;1;4,32;8,299;7,793;3,958;6,2;12,7;12,61;7;11,21082235;12,32;0,67;109,68;96,89;476,92;12,655;"39_5_3";1,217;1,021;0,537;31,47;126,629422718808;90,13;16,11;441,25;5860,34;75,29
"1163";"39_5";39;"26-mai";"12h05";"Route de Mouirange";166,62655;-22,228488;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;187,2;8;2;695,6;165;45;45;"";70;48;23;175;8;43;43;1;4,32;8,299;7,793;3,958;6,2;12,7;12,61;7;11,21082235;12,32;0,67;109,68;96,89;476,92;12,655;"39_5_1";1,313;1,202;0,573;31,535;129,144851657941;109,77;8,45;436,41;5503,49;79,3
"1164";"39_5";39;"26-mai";"12h05";"Route de Mouirange";166,62655;-22,228488;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;187,2;8;2;695,6;165;45;45;"";70;48;23;175;8;43;43;1;4,32;8,299;7,793;3,958;6,2;12,7;12,61;7;11,21082235;12,32;0,67;109,68;96,89;476,92;12,655;"39_5_5";1,216;1,113;0,542;30,211;124,354243542435;105,35;8,47;445,72;5573,99;79,96
"1165";"39_5";39;"26-mai";"12h05";"Route de Mouirange";166,62655;-22,228488;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;187,2;8;2;695,6;165;45;45;"";70;48;23;175;8;43;43;1;4,32;8,299;7,793;3,958;6,2;12,7;12,61;7;11,21082235;12,32;0,67;109,68;96,89;476,92;12,655;"39_5_4";0,937;0,86;0,421;23,369;122,565320665083;104,28;8,22;449,31;5550,83;80,94
"1166";"39_6";39;"26-mai";"12h11";"Route de Mouirange";166,62655;-22,228488;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;184,3;0;10;150;130;0;0;"vide au dessus de la flamme";70;40;28;100;0;0;0;0;2,44;13,593;13,008;7,282;9,2;12,93;12,86;12;16,42776129;18,63;0,73;86,67;78,63;535,72;12,895;"39_6_1";1,225;0,967;0,565;32,541;116,814159292035;71,15;21,06;461,22;5759,47;80,08
"1167";"39_6";39;"26-mai";"12h11";"Route de Mouirange";166,62655;-22,228488;"";"Tamanu de Forêt";"Calophyllum caledonicum";"Calophyllaceae";"F";"F";"Endemique";"Simple";"Elliptique étroite";"Coriace";"Fissurée";"Arbre";"";26,6;1,5;65,3;184,3;0;10;150;130;0;0;"vide au dessus de la flamme";70;40;28;100;0;0;0;0;2,44;13,593;13,008;7,282;9,2;12,93;12,86;12;16,42776129;18,63;0,73;86,67;78,63;535,72;12,895;"39_6_2";1,048;0,868;0,475;25,566;120,631578947368;82,74;17,18;453,24;5382,32;84,21
